benchmark,solver,iterations,makespan-optimum,makespan,robustness
n0.mm/n010_1.mm,TabuSearch,2500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,2500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,2500,19,19,10
n0.mm/n010_1.mm,HillClimbing,2500,19,19,10
n0.mm/n010_1.mm,RandomSolver,2500,19,20,9
n0.mm/n010_1.mm,TabuSearch,5000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,5000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,5000,19,19,10
n0.mm/n010_1.mm,HillClimbing,5000,19,19,10
n0.mm/n010_1.mm,RandomSolver,5000,19,19,10
n0.mm/n010_1.mm,TabuSearch,1000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,1000,19,19,10
n0.mm/n010_1.mm,TabuSearch,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,500,19,19,10
n0.mm/n010_1.mm,HillClimbing,1000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,500,19,20,7
n0.mm/n010_1.mm,GeneticAlgorithm,500,19,19,10
n0.mm/n010_1.mm,RandomSolver,500,19,20,8
n0.mm/n010_1.mm,RandomSolver,1000,19,22,10
n0.mm/n010_1.mm,TabuSearch,2500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,2500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,2500,19,19,10
n0.mm/n010_1.mm,HillClimbing,2500,19,19,10
n0.mm/n010_1.mm,RandomSolver,2500,19,20,9
n0.mm/n010_1.mm,TabuSearch,5000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,5000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,5000,19,19,10
n0.mm/n010_1.mm,HillClimbing,5000,19,19,10
n0.mm/n010_1.mm,RandomSolver,5000,19,19,10
n0.mm/n010_1.mm,TabuSearch,1000,19,19,10
n0.mm/n010_1.mm,TabuSearch,500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,1000,19,19,10
n0.mm/n010_1.mm,RandomSolver,500,19,19,7
n0.mm/n010_1.mm,RandomSolver,1000,19,22,9
n0.mm/n010_1.mm,TabuSearch,2500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,2500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,2500,19,19,10
n0.mm/n010_1.mm,HillClimbing,2500,19,19,10
n0.mm/n010_1.mm,RandomSolver,2500,19,20,12
n0.mm/n010_1.mm,TabuSearch,5000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,5000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,5000,19,19,10
n0.mm/n010_1.mm,HillClimbing,5000,19,19,10
n0.mm/n010_1.mm,TabuSearch,1000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,1000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,1000,19,19,10
n0.mm/n010_1.mm,RandomSolver,1000,19,22,10
n0.mm/n010_1.mm,TabuSearch,500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,500,19,19,10
n0.mm/n010_1.mm,HillClimbing,500,19,19,10
n0.mm/n010_1.mm,RandomSolver,5000,19,20,12
n0.mm/n010_1.mm,RandomSolver,500,19,23,8
n0.mm/n010_1.mm,TabuSearch,2500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,2500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,2500,19,19,10
n0.mm/n010_1.mm,HillClimbing,2500,19,19,10
n0.mm/n010_1.mm,RandomSolver,2500,19,20,5
n0.mm/n010_1.mm,TabuSearch,5000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,5000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,5000,19,19,10
n0.mm/n010_1.mm,HillClimbing,5000,19,19,10
n0.mm/n010_1.mm,RandomSolver,5000,19,19,7
n0.mm/n010_1.mm,TabuSearch,1000,19,19,10
n0.mm/n010_1.mm,TabuSearch,500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,500,19,19,9
n0.mm/n010_1.mm,GeneticAlgorithm,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,1000,19,19,10
n0.mm/n010_1.mm,RandomSolver,500,19,20,9
n0.mm/n010_1.mm,RandomSolver,1000,19,20,11
n0.mm/n010_1.mm,TabuSearch,1000,19,19,10
n0.mm/n010_1.mm,TabuSearch,2500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,1000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,1000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,2500,19,19,10
n0.mm/n010_1.mm,RandomSolver,1000,19,22,10
n0.mm/n010_1.mm,SimulatedAnnealing,2500,19,19,10
n0.mm/n010_1.mm,TabuSearch,500,19,19,10
n0.mm/n010_1.mm,HillClimbing,2500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,500,19,19,10
n0.mm/n010_1.mm,HillClimbing,500,19,19,10
n0.mm/n010_1.mm,RandomSolver,500,19,21,8
n0.mm/n010_1.mm,TabuSearch,5000,19,19,10
n0.mm/n010_1.mm,RandomSolver,2500,19,19,10
n0.mm/n010_1.mm,HillClimbing,5000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,5000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,5000,19,19,10
n0.mm/n010_1.mm,RandomSolver,5000,19,20,11
n0.mm/n010_1.mm,TabuSearch,1000,19,19,10
n0.mm/n010_1.mm,TabuSearch,2500,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,1000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,1000,19,19,10
n0.mm/n010_1.mm,HillClimbing,1000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,2500,19,19,10
n0.mm/n010_1.mm,RandomSolver,1000,19,21,11
n0.mm/n010_1.mm,TabuSearch,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,2500,19,19,10
n0.mm/n010_1.mm,HillClimbing,2500,19,22,12
n0.mm/n010_1.mm,GeneticAlgorithm,500,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,500,19,19,10
n0.mm/n010_1.mm,HillClimbing,500,19,19,10
n0.mm/n010_1.mm,RandomSolver,500,19,21,12
n0.mm/n010_1.mm,TabuSearch,5000,19,19,10
n0.mm/n010_1.mm,RandomSolver,2500,19,20,11
n0.mm/n010_1.mm,HillClimbing,5000,19,19,10
n0.mm/n010_1.mm,SimulatedAnnealing,5000,19,19,10
n0.mm/n010_1.mm,GeneticAlgorithm,5000,19,19,10
n0.mm/n010_1.mm,RandomSolver,5000,19,19,5
n0.mm/n010_10.mm,TabuSearch,2500,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,2500,15,15,10
n0.mm/n010_10.mm,SimulatedAnnealing,2500,15,15,10
n0.mm/n010_10.mm,HillClimbing,2500,15,15,9
n0.mm/n010_10.mm,RandomSolver,2500,15,17,10
n0.mm/n010_10.mm,TabuSearch,5000,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,5000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,5000,15,15,11
n0.mm/n010_10.mm,HillClimbing,5000,15,17,14
n0.mm/n010_10.mm,TabuSearch,1000,15,15,10
n0.mm/n010_10.mm,RandomSolver,5000,15,15,9
n0.mm/n010_10.mm,TabuSearch,500,15,15,7
n0.mm/n010_10.mm,HillClimbing,1000,15,15,10
n0.mm/n010_10.mm,HillClimbing,500,15,15,9
n0.mm/n010_10.mm,SimulatedAnnealing,1000,15,17,13
n0.mm/n010_10.mm,GeneticAlgorithm,500,15,15,11
n0.mm/n010_10.mm,RandomSolver,500,15,18,8
n0.mm/n010_10.mm,SimulatedAnnealing,500,15,17,11
n0.mm/n010_10.mm,GeneticAlgorithm,1000,15,15,11
n0.mm/n010_10.mm,RandomSolver,1000,15,19,12
n0.mm/n010_10.mm,TabuSearch,2500,15,17,15
n0.mm/n010_10.mm,GeneticAlgorithm,2500,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,2500,15,15,10
n0.mm/n010_10.mm,HillClimbing,2500,15,17,14
n0.mm/n010_10.mm,RandomSolver,2500,15,18,13
n0.mm/n010_10.mm,TabuSearch,5000,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,5000,15,15,10
n0.mm/n010_10.mm,SimulatedAnnealing,5000,15,15,8
n0.mm/n010_10.mm,TabuSearch,1000,15,15,10
n0.mm/n010_10.mm,HillClimbing,5000,15,19,14
n0.mm/n010_10.mm,GeneticAlgorithm,1000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,1000,15,15,10
n0.mm/n010_10.mm,HillClimbing,1000,15,15,10
n0.mm/n010_10.mm,RandomSolver,1000,15,18,4
n0.mm/n010_10.mm,TabuSearch,500,15,15,10
n0.mm/n010_10.mm,GeneticAlgorithm,500,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,500,15,17,14
n0.mm/n010_10.mm,HillClimbing,500,15,15,10
n0.mm/n010_10.mm,RandomSolver,500,15,19,13
n0.mm/n010_10.mm,RandomSolver,5000,15,17,10
n0.mm/n010_10.mm,TabuSearch,2500,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,2500,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,2500,15,15,10
n0.mm/n010_10.mm,HillClimbing,2500,15,17,8
n0.mm/n010_10.mm,TabuSearch,1000,15,15,10
n0.mm/n010_10.mm,GeneticAlgorithm,1000,15,15,10
n0.mm/n010_10.mm,SimulatedAnnealing,1000,15,15,10
n0.mm/n010_10.mm,HillClimbing,1000,15,17,12
n0.mm/n010_10.mm,RandomSolver,1000,15,16,11
n0.mm/n010_10.mm,TabuSearch,500,15,15,8
n0.mm/n010_10.mm,RandomSolver,2500,15,17,11
n0.mm/n010_10.mm,GeneticAlgorithm,500,15,15,10
n0.mm/n010_10.mm,TabuSearch,5000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,500,15,15,10
n0.mm/n010_10.mm,HillClimbing,500,15,17,14
n0.mm/n010_10.mm,HillClimbing,5000,15,17,14
n0.mm/n010_10.mm,RandomSolver,500,15,17,12
n0.mm/n010_10.mm,SimulatedAnnealing,5000,15,15,10
n0.mm/n010_10.mm,GeneticAlgorithm,5000,15,15,11
n0.mm/n010_10.mm,RandomSolver,5000,15,17,10
n0.mm/n010_10.mm,TabuSearch,500,15,15,9
n0.mm/n010_10.mm,TabuSearch,1000,15,18,13
n0.mm/n010_10.mm,TabuSearch,2500,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,500,15,15,11
n0.mm/n010_10.mm,TabuSearch,5000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,500,15,16,4
n0.mm/n010_10.mm,HillClimbing,500,15,17,10
n0.mm/n010_10.mm,GeneticAlgorithm,1000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,1000,15,15,11
n0.mm/n010_10.mm,RandomSolver,500,15,17,6
n0.mm/n010_10.mm,HillClimbing,1000,15,19,14
n0.mm/n010_10.mm,GeneticAlgorithm,2500,15,15,11
n0.mm/n010_10.mm,RandomSolver,1000,15,18,13
n0.mm/n010_10.mm,SimulatedAnnealing,2500,15,15,9
n0.mm/n010_10.mm,HillClimbing,2500,15,17,14
n0.mm/n010_10.mm,GeneticAlgorithm,5000,15,15,10
n0.mm/n010_10.mm,SimulatedAnnealing,5000,15,15,11
n0.mm/n010_10.mm,HillClimbing,5000,15,15,10
n0.mm/n010_10.mm,RandomSolver,2500,15,18,8
n0.mm/n010_10.mm,RandomSolver,5000,15,16,4
n0.mm/n010_10.mm,TabuSearch,2500,15,15,10
n0.mm/n010_10.mm,GeneticAlgorithm,2500,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,2500,15,15,8
n0.mm/n010_10.mm,TabuSearch,1000,15,15,10
n0.mm/n010_10.mm,HillClimbing,2500,15,17,10
n0.mm/n010_10.mm,GeneticAlgorithm,1000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,1000,15,15,9
n0.mm/n010_10.mm,HillClimbing,1000,15,17,14
n0.mm/n010_10.mm,RandomSolver,1000,15,17,9
n0.mm/n010_10.mm,TabuSearch,500,15,15,9
n0.mm/n010_10.mm,RandomSolver,2500,15,17,14
n0.mm/n010_10.mm,HillClimbing,500,15,15,10
n0.mm/n010_10.mm,GeneticAlgorithm,500,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,500,15,17,9
n0.mm/n010_10.mm,RandomSolver,500,15,19,12
n0.mm/n010_10.mm,TabuSearch,5000,15,15,10
n0.mm/n010_10.mm,HillClimbing,5000,15,15,10
n0.mm/n010_10.mm,SimulatedAnnealing,5000,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,5000,15,15,11
n0.mm/n010_10.mm,RandomSolver,5000,15,17,7
n0.mm/n010_10.mm,TabuSearch,2500,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,2500,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,2500,15,15,10
n0.mm/n010_10.mm,HillClimbing,2500,15,15,10
n0.mm/n010_10.mm,RandomSolver,2500,15,17,15
n0.mm/n010_10.mm,TabuSearch,5000,15,15,11
n0.mm/n010_10.mm,GeneticAlgorithm,5000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,5000,15,15,10
n0.mm/n010_10.mm,HillClimbing,5000,15,15,10
n0.mm/n010_10.mm,TabuSearch,1000,15,15,9
n0.mm/n010_10.mm,GeneticAlgorithm,1000,15,15,11
n0.mm/n010_10.mm,SimulatedAnnealing,1000,15,17,10
n0.mm/n010_10.mm,HillClimbing,1000,15,15,10
n0.mm/n010_10.mm,RandomSolver,1000,15,18,12
n0.mm/n010_10.mm,TabuSearch,500,15,15,10
n0.mm/n010_10.mm,GeneticAlgorithm,500,15,15,7
n0.mm/n010_10.mm,SimulatedAnnealing,500,15,15,9
n0.mm/n010_10.mm,HillClimbing,500,15,15,10
n0.mm/n010_10.mm,RandomSolver,500,15,19,11
n0.mm/n010_10.mm,RandomSolver,5000,15,17,8
n0.mm/n010_2.mm,TabuSearch,2500,18,18,8
n0.mm/n010_2.mm,GeneticAlgorithm,2500,18,18,6
n0.mm/n010_2.mm,SimulatedAnnealing,2500,18,18,5
n0.mm/n010_2.mm,HillClimbing,2500,18,23,13
n0.mm/n010_2.mm,RandomSolver,2500,18,21,8
n0.mm/n010_2.mm,TabuSearch,5000,18,18,8
n0.mm/n010_2.mm,GeneticAlgorithm,5000,18,19,9
n0.mm/n010_2.mm,SimulatedAnnealing,5000,18,18,5
n0.mm/n010_2.mm,HillClimbing,5000,18,19,11
n0.mm/n010_2.mm,TabuSearch,1000,18,18,8
n0.mm/n010_2.mm,GeneticAlgorithm,1000,18,20,8
n0.mm/n010_2.mm,SimulatedAnnealing,1000,18,21,10
n0.mm/n010_2.mm,HillClimbing,1000,18,18,7
n0.mm/n010_2.mm,RandomSolver,5000,18,21,7
n0.mm/n010_2.mm,TabuSearch,500,18,18,6
n0.mm/n010_2.mm,GeneticAlgorithm,500,18,19,11
n0.mm/n010_2.mm,RandomSolver,1000,18,22,14
n0.mm/n010_2.mm,SimulatedAnnealing,500,18,22,4
n0.mm/n010_2.mm,HillClimbing,500,18,19,9
n0.mm/n010_2.mm,RandomSolver,500,18,23,10
n0.mm/n010_2.mm,TabuSearch,2500,18,18,6
n0.mm/n010_2.mm,GeneticAlgorithm,2500,18,19,9
n0.mm/n010_2.mm,SimulatedAnnealing,2500,18,18,7
n0.mm/n010_2.mm,HillClimbing,2500,18,21,10
n0.mm/n010_2.mm,RandomSolver,2500,18,22,5
n0.mm/n010_2.mm,TabuSearch,5000,18,18,8
n0.mm/n010_2.mm,GeneticAlgorithm,5000,18,19,14
n0.mm/n010_2.mm,SimulatedAnnealing,5000,18,18,5
n0.mm/n010_2.mm,HillClimbing,5000,18,23,13
n0.mm/n010_2.mm,RandomSolver,5000,18,20,6
n0.mm/n010_2.mm,TabuSearch,1000,18,18,6
n0.mm/n010_2.mm,GeneticAlgorithm,1000,18,19,8
n0.mm/n010_2.mm,HillClimbing,500,18,20,11
n0.mm/n010_2.mm,TabuSearch,500,18,19,12
n0.mm/n010_2.mm,SimulatedAnnealing,1000,18,19,8
n0.mm/n010_2.mm,HillClimbing,1000,18,20,9
n0.mm/n010_2.mm,RandomSolver,500,18,23,12
n0.mm/n010_2.mm,SimulatedAnnealing,500,18,20,8
n0.mm/n010_2.mm,GeneticAlgorithm,500,18,19,9
n0.mm/n010_2.mm,RandomSolver,1000,18,22,9
n0.mm/n010_2.mm,TabuSearch,2500,18,18,7
n0.mm/n010_2.mm,GeneticAlgorithm,2500,18,19,9
n0.mm/n010_2.mm,SimulatedAnnealing,2500,18,18,7
n0.mm/n010_2.mm,HillClimbing,2500,18,18,7
n0.mm/n010_2.mm,TabuSearch,1000,18,18,6
n0.mm/n010_2.mm,TabuSearch,500,18,18,6
n0.mm/n010_2.mm,RandomSolver,2500,18,20,6
n0.mm/n010_2.mm,HillClimbing,1000,18,19,14
n0.mm/n010_2.mm,GeneticAlgorithm,500,18,19,1
n0.mm/n010_2.mm,SimulatedAnnealing,500,18,21,9
n0.mm/n010_2.mm,SimulatedAnnealing,1000,18,18,5
n0.mm/n010_2.mm,GeneticAlgorithm,1000,18,19,14
n0.mm/n010_2.mm,HillClimbing,500,18,20,8
n0.mm/n010_2.mm,TabuSearch,5000,18,18,8
n0.mm/n010_2.mm,RandomSolver,500,18,21,3
n0.mm/n010_2.mm,HillClimbing,5000,18,19,11
n0.mm/n010_2.mm,SimulatedAnnealing,5000,18,18,7
n0.mm/n010_2.mm,RandomSolver,1000,18,22,4
n0.mm/n010_2.mm,GeneticAlgorithm,5000,18,19,14
n0.mm/n010_2.mm,RandomSolver,5000,18,20,5
n0.mm/n010_2.mm,TabuSearch,1000,18,18,6
n0.mm/n010_2.mm,TabuSearch,2500,18,18,7
n0.mm/n010_2.mm,GeneticAlgorithm,1000,18,19,9
n0.mm/n010_2.mm,SimulatedAnnealing,1000,18,19,8
n0.mm/n010_2.mm,HillClimbing,1000,18,19,11
n0.mm/n010_2.mm,GeneticAlgorithm,2500,18,19,14
n0.mm/n010_2.mm,RandomSolver,1000,18,22,15
n0.mm/n010_2.mm,SimulatedAnnealing,2500,18,18,5
n0.mm/n010_2.mm,TabuSearch,500,18,18,7
n0.mm/n010_2.mm,HillClimbing,2500,18,22,15
n0.mm/n010_2.mm,GeneticAlgorithm,500,18,20,10
n0.mm/n010_2.mm,SimulatedAnnealing,500,18,21,6
n0.mm/n010_2.mm,HillClimbing,500,18,19,14
n0.mm/n010_2.mm,RandomSolver,500,18,24,12
n0.mm/n010_2.mm,TabuSearch,5000,18,18,8
n0.mm/n010_2.mm,RandomSolver,2500,18,23,16
n0.mm/n010_2.mm,GeneticAlgorithm,5000,18,18,7
n0.mm/n010_2.mm,SimulatedAnnealing,5000,18,18,8
n0.mm/n010_2.mm,HillClimbing,5000,18,20,9
n0.mm/n010_2.mm,RandomSolver,5000,18,22,15
n0.mm/n010_2.mm,TabuSearch,1000,18,18,7
n0.mm/n010_2.mm,TabuSearch,2500,18,18,7
n0.mm/n010_2.mm,GeneticAlgorithm,1000,18,19,10
n0.mm/n010_2.mm,SimulatedAnnealing,1000,18,21,15
n0.mm/n010_2.mm,HillClimbing,1000,18,24,17
n0.mm/n010_2.mm,GeneticAlgorithm,2500,18,19,14
n0.mm/n010_2.mm,RandomSolver,1000,18,24,9
n0.mm/n010_2.mm,TabuSearch,500,18,18,7
n0.mm/n010_2.mm,SimulatedAnnealing,2500,18,18,7
n0.mm/n010_2.mm,HillClimbing,2500,18,19,11
n0.mm/n010_2.mm,GeneticAlgorithm,500,18,19,6
n0.mm/n010_2.mm,SimulatedAnnealing,500,18,21,11
n0.mm/n010_2.mm,HillClimbing,500,18,19,9
n0.mm/n010_2.mm,RandomSolver,500,18,19,8
n0.mm/n010_2.mm,TabuSearch,5000,18,18,8
n0.mm/n010_2.mm,RandomSolver,2500,18,21,9
n0.mm/n010_2.mm,HillClimbing,5000,18,23,13
n0.mm/n010_2.mm,SimulatedAnnealing,5000,18,18,6
n0.mm/n010_2.mm,GeneticAlgorithm,5000,18,18,6
n0.mm/n010_2.mm,RandomSolver,5000,18,19,5
n0.mm/n010_2.mm,TabuSearch,1000,18,18,7
n0.mm/n010_2.mm,TabuSearch,2500,18,18,8
n0.mm/n010_2.mm,GeneticAlgorithm,1000,18,19,10
n0.mm/n010_2.mm,SimulatedAnnealing,1000,18,19,11
n0.mm/n010_2.mm,HillClimbing,1000,18,18,6
n0.mm/n010_2.mm,GeneticAlgorithm,2500,18,19,9
n0.mm/n010_2.mm,RandomSolver,1000,18,22,11
n0.mm/n010_2.mm,TabuSearch,500,18,19,7
n0.mm/n010_2.mm,SimulatedAnnealing,2500,18,18,6
n0.mm/n010_2.mm,HillClimbing,2500,18,23,15
n0.mm/n010_2.mm,GeneticAlgorithm,500,18,19,11
n0.mm/n010_2.mm,SimulatedAnnealing,500,18,19,6
n0.mm/n010_2.mm,HillClimbing,500,18,18,6
n0.mm/n010_2.mm,RandomSolver,500,18,24,12
n0.mm/n010_2.mm,TabuSearch,5000,18,18,8
n0.mm/n010_2.mm,RandomSolver,2500,18,21,3
n0.mm/n010_2.mm,HillClimbing,5000,18,19,1
n0.mm/n010_2.mm,SimulatedAnnealing,5000,18,18,7
n0.mm/n010_2.mm,GeneticAlgorithm,5000,18,18,7
n0.mm/n010_2.mm,RandomSolver,5000,18,18,7
n0.mm/n010_3.mm,TabuSearch,2500,18,18,12
n0.mm/n010_3.mm,TabuSearch,1000,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,2500,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,1000,18,18,12
n0.mm/n010_3.mm,TabuSearch,500,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,1000,18,18,11
n0.mm/n010_3.mm,SimulatedAnnealing,2500,18,18,12
n0.mm/n010_3.mm,HillClimbing,1000,18,19,15
n0.mm/n010_3.mm,GeneticAlgorithm,500,18,18,12
n0.mm/n010_3.mm,HillClimbing,2500,18,20,15
n0.mm/n010_3.mm,SimulatedAnnealing,500,18,19,9
n0.mm/n010_3.mm,HillClimbing,500,18,21,15
n0.mm/n010_3.mm,RandomSolver,500,18,21,16
n0.mm/n010_3.mm,RandomSolver,1000,18,20,9
n0.mm/n010_3.mm,TabuSearch,5000,18,18,12
n0.mm/n010_3.mm,RandomSolver,2500,18,20,12
n0.mm/n010_3.mm,HillClimbing,5000,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,5000,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,5000,18,18,12
n0.mm/n010_3.mm,RandomSolver,5000,18,18,12
n0.mm/n010_3.mm,TabuSearch,2500,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,2500,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,2500,18,18,12
n0.mm/n010_3.mm,HillClimbing,2500,18,18,12
n0.mm/n010_3.mm,RandomSolver,2500,18,20,7
n0.mm/n010_3.mm,TabuSearch,5000,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,5000,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,5000,18,18,12
n0.mm/n010_3.mm,TabuSearch,1000,18,18,12
n0.mm/n010_3.mm,HillClimbing,5000,18,21,17
n0.mm/n010_3.mm,GeneticAlgorithm,1000,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,1000,18,18,12
n0.mm/n010_3.mm,HillClimbing,1000,18,20,15
n0.mm/n010_3.mm,RandomSolver,1000,18,19,6
n0.mm/n010_3.mm,TabuSearch,500,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,500,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,500,18,21,17
n0.mm/n010_3.mm,HillClimbing,500,18,21,15
n0.mm/n010_3.mm,RandomSolver,500,18,21,12
n0.mm/n010_3.mm,RandomSolver,5000,18,18,11
n0.mm/n010_3.mm,TabuSearch,2500,18,18,12
n0.mm/n010_3.mm,TabuSearch,1000,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,1000,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,1000,18,18,12
n0.mm/n010_3.mm,HillClimbing,1000,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,2500,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,2500,18,18,12
n0.mm/n010_3.mm,RandomSolver,1000,18,20,8
n0.mm/n010_3.mm,TabuSearch,500,18,18,12
n0.mm/n010_3.mm,HillClimbing,2500,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,500,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,500,18,18,8
n0.mm/n010_3.mm,HillClimbing,500,18,18,12
n0.mm/n010_3.mm,RandomSolver,500,18,19,7
n0.mm/n010_3.mm,TabuSearch,5000,18,18,12
n0.mm/n010_3.mm,RandomSolver,2500,18,20,8
n0.mm/n010_3.mm,HillClimbing,5000,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,5000,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,5000,18,18,12
n0.mm/n010_3.mm,RandomSolver,5000,18,19,12
n0.mm/n010_3.mm,TabuSearch,500,18,19,15
n0.mm/n010_3.mm,TabuSearch,1000,18,18,12
n0.mm/n010_3.mm,HillClimbing,1000,18,21,17
n0.mm/n010_3.mm,TabuSearch,2500,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,500,18,18,12
n0.mm/n010_3.mm,TabuSearch,5000,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,500,18,18,12
n0.mm/n010_3.mm,HillClimbing,500,18,21,15
n0.mm/n010_3.mm,GeneticAlgorithm,1000,18,18,12
n0.mm/n010_3.mm,RandomSolver,1000,18,21,10
n0.mm/n010_3.mm,SimulatedAnnealing,1000,18,21,15
n0.mm/n010_3.mm,RandomSolver,500,18,21,15
n0.mm/n010_3.mm,HillClimbing,2500,18,21,15
n0.mm/n010_3.mm,GeneticAlgorithm,2500,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,2500,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,5000,18,18,12
n0.mm/n010_3.mm,RandomSolver,2500,18,20,6
n0.mm/n010_3.mm,SimulatedAnnealing,5000,18,18,12
n0.mm/n010_3.mm,HillClimbing,5000,18,18,12
n0.mm/n010_3.mm,RandomSolver,5000,18,19,10
n0.mm/n010_3.mm,TabuSearch,2500,18,18,12
n0.mm/n010_3.mm,GeneticAlgorithm,2500,18,18,12
n0.mm/n010_3.mm,TabuSearch,1000,18,18,12
n0.mm/n010_3.mm,SimulatedAnnealing,2500,18,18,12
n0.mm/n010_3.mm,HillClimbing,2500,18,20,15
