benchmark,solver,iterations,makespan-optimum,makespan,robustness
m1.mm/m110_1.mm,TabuSearch,2500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,2500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,2500,26,26,17
m1.mm/m110_1.mm,HillClimbing,2500,26,26,12
m1.mm/m110_1.mm,TabuSearch,1000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,1000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,1000,26,26,17
m1.mm/m110_1.mm,HillClimbing,1000,26,26,12
m1.mm/m110_1.mm,RandomSolver,2500,26,26,17
m1.mm/m110_1.mm,RandomSolver,1000,26,26,17
m1.mm/m110_1.mm,TabuSearch,500,26,26,12
m1.mm/m110_1.mm,HillClimbing,5000,26,26,12
m1.mm/m110_1.mm,TabuSearch,5000,26,26,6
m1.mm/m110_1.mm,GeneticAlgorithm,500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,500,26,26,17
m1.mm/m110_1.mm,HillClimbing,500,26,26,6
m1.mm/m110_1.mm,RandomSolver,500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,5000,26,26,13
m1.mm/m110_1.mm,GeneticAlgorithm,5000,26,26,17
m1.mm/m110_1.mm,RandomSolver,5000,26,26,17
m1.mm/m110_1.mm,TabuSearch,1000,26,26,12
m1.mm/m110_1.mm,TabuSearch,2500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,1000,26,26,17
m1.mm/m110_1.mm,TabuSearch,5000,26,26,12
m1.mm/m110_1.mm,SimulatedAnnealing,1000,26,26,17
m1.mm/m110_1.mm,HillClimbing,1000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,2500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,2500,26,26,13
m1.mm/m110_1.mm,RandomSolver,1000,26,26,17
m1.mm/m110_1.mm,TabuSearch,500,26,26,12
m1.mm/m110_1.mm,HillClimbing,2500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,500,26,26,17
m1.mm/m110_1.mm,HillClimbing,500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,5000,26,26,17
m1.mm/m110_1.mm,RandomSolver,500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,5000,26,26,17
m1.mm/m110_1.mm,HillClimbing,5000,26,26,12
m1.mm/m110_1.mm,RandomSolver,2500,26,26,17
m1.mm/m110_1.mm,RandomSolver,5000,26,26,17
m1.mm/m110_1.mm,TabuSearch,2500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,2500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,2500,26,26,13
m1.mm/m110_1.mm,HillClimbing,2500,26,26,12
m1.mm/m110_1.mm,RandomSolver,2500,26,26,17
m1.mm/m110_1.mm,TabuSearch,5000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,5000,26,26,17
m1.mm/m110_1.mm,TabuSearch,1000,26,26,13
m1.mm/m110_1.mm,SimulatedAnnealing,5000,26,26,13
m1.mm/m110_1.mm,GeneticAlgorithm,1000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,1000,26,26,12
m1.mm/m110_1.mm,HillClimbing,1000,26,26,12
m1.mm/m110_1.mm,TabuSearch,500,26,26,12
m1.mm/m110_1.mm,HillClimbing,5000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,500,26,26,17
m1.mm/m110_1.mm,HillClimbing,500,26,26,12
m1.mm/m110_1.mm,RandomSolver,1000,26,26,17
m1.mm/m110_1.mm,RandomSolver,500,26,26,17
m1.mm/m110_1.mm,RandomSolver,5000,26,26,17
m1.mm/m110_1.mm,TabuSearch,2500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,2500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,2500,26,26,17
m1.mm/m110_1.mm,HillClimbing,2500,26,26,12
m1.mm/m110_1.mm,RandomSolver,2500,26,26,17
m1.mm/m110_1.mm,TabuSearch,5000,26,26,12
m1.mm/m110_1.mm,TabuSearch,1000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,5000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,5000,26,26,17
m1.mm/m110_1.mm,GeneticAlgorithm,1000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,1000,26,26,17
m1.mm/m110_1.mm,HillClimbing,1000,26,26,12
m1.mm/m110_1.mm,HillClimbing,5000,26,26,12
m1.mm/m110_1.mm,RandomSolver,1000,26,26,17
m1.mm/m110_1.mm,TabuSearch,500,26,26,12
m1.mm/m110_1.mm,HillClimbing,500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,500,26,26,17
m1.mm/m110_1.mm,RandomSolver,500,26,26,17
m1.mm/m110_1.mm,RandomSolver,5000,26,26,17
m1.mm/m110_1.mm,TabuSearch,2500,26,26,17
m1.mm/m110_1.mm,GeneticAlgorithm,2500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,2500,26,26,13
m1.mm/m110_1.mm,HillClimbing,2500,26,26,12
m1.mm/m110_1.mm,RandomSolver,2500,26,26,17
m1.mm/m110_1.mm,TabuSearch,5000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,5000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,5000,26,26,13
m1.mm/m110_1.mm,HillClimbing,5000,26,26,12
m1.mm/m110_1.mm,TabuSearch,1000,26,26,12
m1.mm/m110_1.mm,TabuSearch,500,26,26,12
m1.mm/m110_1.mm,SimulatedAnnealing,500,26,26,17
m1.mm/m110_1.mm,HillClimbing,500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,500,26,26,17
m1.mm/m110_1.mm,HillClimbing,1000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,1000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,1000,26,26,12
m1.mm/m110_1.mm,RandomSolver,500,26,26,17
m1.mm/m110_1.mm,RandomSolver,1000,26,26,17
m1.mm/m110_1.mm,RandomSolver,5000,26,26,17
m1.mm/m110_1.mm,TabuSearch,2500,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,2500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,2500,26,26,13
m1.mm/m110_1.mm,HillClimbing,2500,26,26,12
m1.mm/m110_1.mm,RandomSolver,2500,26,26,17
m1.mm/m110_1.mm,TabuSearch,5000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,5000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,5000,26,26,13
m1.mm/m110_1.mm,HillClimbing,5000,26,26,12
m1.mm/m110_1.mm,TabuSearch,500,26,26,12
m1.mm/m110_1.mm,TabuSearch,1000,26,26,12
m1.mm/m110_1.mm,HillClimbing,500,26,26,12
m1.mm/m110_1.mm,HillClimbing,1000,26,26,12
m1.mm/m110_1.mm,GeneticAlgorithm,500,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,500,26,26,13
m1.mm/m110_1.mm,RandomSolver,500,26,26,17
m1.mm/m110_1.mm,GeneticAlgorithm,1000,26,26,17
m1.mm/m110_1.mm,SimulatedAnnealing,1000,26,26,13
m1.mm/m110_1.mm,RandomSolver,1000,26,26,17
m1.mm/m110_1.mm,RandomSolver,5000,26,26,17
m1.mm/m110_10.mm,TabuSearch,2500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,2500,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,2500,33,35,25
m1.mm/m110_10.mm,HillClimbing,2500,33,35,9
m1.mm/m110_10.mm,RandomSolver,2500,33,33,24
m1.mm/m110_10.mm,TabuSearch,5000,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,5000,33,33,20
m1.mm/m110_10.mm,SimulatedAnnealing,5000,33,35,9
m1.mm/m110_10.mm,TabuSearch,1000,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,1000,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,1000,33,35,9
m1.mm/m110_10.mm,HillClimbing,5000,33,35,9
m1.mm/m110_10.mm,HillClimbing,1000,33,35,9
m1.mm/m110_10.mm,RandomSolver,1000,33,33,24
m1.mm/m110_10.mm,TabuSearch,500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,500,33,33,12
m1.mm/m110_10.mm,SimulatedAnnealing,500,33,35,9
m1.mm/m110_10.mm,HillClimbing,500,33,35,9
m1.mm/m110_10.mm,RandomSolver,500,33,33,20
m1.mm/m110_10.mm,RandomSolver,5000,33,33,24
m1.mm/m110_10.mm,TabuSearch,2500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,2500,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,2500,33,35,14
m1.mm/m110_10.mm,HillClimbing,2500,33,35,9
m1.mm/m110_10.mm,TabuSearch,1000,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,1000,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,1000,33,35,25
m1.mm/m110_10.mm,HillClimbing,1000,33,35,9
m1.mm/m110_10.mm,RandomSolver,2500,33,33,24
m1.mm/m110_10.mm,RandomSolver,1000,33,33,24
m1.mm/m110_10.mm,TabuSearch,500,33,35,25
m1.mm/m110_10.mm,TabuSearch,5000,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,500,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,500,33,35,9
m1.mm/m110_10.mm,HillClimbing,500,33,35,9
m1.mm/m110_10.mm,RandomSolver,500,33,33,20
m1.mm/m110_10.mm,GeneticAlgorithm,5000,33,34,17
m1.mm/m110_10.mm,HillClimbing,5000,33,35,9
m1.mm/m110_10.mm,SimulatedAnnealing,5000,33,33,24
m1.mm/m110_10.mm,RandomSolver,5000,33,33,24
m1.mm/m110_10.mm,TabuSearch,2500,33,35,25
m1.mm/m110_10.mm,TabuSearch,1000,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,2500,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,2500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,1000,33,33,21
m1.mm/m110_10.mm,SimulatedAnnealing,1000,33,35,9
m1.mm/m110_10.mm,HillClimbing,2500,33,35,9
m1.mm/m110_10.mm,HillClimbing,1000,33,35,9
m1.mm/m110_10.mm,RandomSolver,1000,33,33,24
m1.mm/m110_10.mm,TabuSearch,500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,500,33,33,10
m1.mm/m110_10.mm,SimulatedAnnealing,500,33,35,9
m1.mm/m110_10.mm,HillClimbing,500,33,35,9
m1.mm/m110_10.mm,RandomSolver,2500,33,33,24
m1.mm/m110_10.mm,RandomSolver,500,33,33,24
m1.mm/m110_10.mm,TabuSearch,5000,33,35,25
m1.mm/m110_10.mm,HillClimbing,5000,33,35,9
m1.mm/m110_10.mm,GeneticAlgorithm,5000,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,5000,33,35,25
m1.mm/m110_10.mm,RandomSolver,5000,33,33,24
m1.mm/m110_10.mm,TabuSearch,1000,33,35,25
m1.mm/m110_10.mm,TabuSearch,2500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,1000,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,1000,33,35,19
m1.mm/m110_10.mm,TabuSearch,5000,33,35,25
m1.mm/m110_10.mm,HillClimbing,5000,33,35,9
m1.mm/m110_10.mm,HillClimbing,1000,33,35,9
m1.mm/m110_10.mm,GeneticAlgorithm,2500,33,33,24
m1.mm/m110_10.mm,GeneticAlgorithm,5000,33,35,23
m1.mm/m110_10.mm,SimulatedAnnealing,2500,33,35,14
m1.mm/m110_10.mm,RandomSolver,1000,33,33,24
m1.mm/m110_10.mm,TabuSearch,500,33,35,25
m1.mm/m110_10.mm,HillClimbing,2500,33,35,9
m1.mm/m110_10.mm,SimulatedAnnealing,5000,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,500,33,33,19
m1.mm/m110_10.mm,SimulatedAnnealing,500,33,35,9
m1.mm/m110_10.mm,HillClimbing,500,33,35,9
m1.mm/m110_10.mm,RandomSolver,500,33,33,24
m1.mm/m110_10.mm,RandomSolver,2500,33,33,21
m1.mm/m110_10.mm,RandomSolver,5000,33,33,24
m1.mm/m110_10.mm,TabuSearch,2500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,2500,33,33,21
m1.mm/m110_10.mm,SimulatedAnnealing,2500,33,35,25
m1.mm/m110_10.mm,HillClimbing,2500,33,35,9
m1.mm/m110_10.mm,RandomSolver,2500,33,33,24
m1.mm/m110_10.mm,TabuSearch,5000,33,35,25
m1.mm/m110_10.mm,TabuSearch,1000,33,35,25
m1.mm/m110_10.mm,TabuSearch,500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,1000,33,33,23
m1.mm/m110_10.mm,SimulatedAnnealing,1000,33,35,9
m1.mm/m110_10.mm,HillClimbing,1000,33,35,9
m1.mm/m110_10.mm,GeneticAlgorithm,500,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,500,33,35,25
m1.mm/m110_10.mm,HillClimbing,500,33,35,9
m1.mm/m110_10.mm,HillClimbing,5000,33,35,9
m1.mm/m110_10.mm,GeneticAlgorithm,5000,33,33,24
m1.mm/m110_10.mm,RandomSolver,500,33,33,21
m1.mm/m110_10.mm,RandomSolver,1000,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,5000,33,35,25
m1.mm/m110_10.mm,RandomSolver,5000,33,33,24
m1.mm/m110_10.mm,TabuSearch,2500,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,2500,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,2500,33,35,25
m1.mm/m110_10.mm,HillClimbing,2500,33,35,9
m1.mm/m110_10.mm,RandomSolver,2500,33,33,24
m1.mm/m110_10.mm,TabuSearch,5000,33,35,25
m1.mm/m110_10.mm,GeneticAlgorithm,5000,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,5000,33,34,17
m1.mm/m110_10.mm,HillClimbing,5000,33,35,19
m1.mm/m110_10.mm,TabuSearch,500,33,35,25
m1.mm/m110_10.mm,TabuSearch,1000,33,35,25
m1.mm/m110_10.mm,RandomSolver,5000,33,33,24
m1.mm/m110_10.mm,SimulatedAnnealing,1000,33,35,17
m1.mm/m110_10.mm,HillClimbing,1000,33,35,9
m1.mm/m110_10.mm,GeneticAlgorithm,500,33,35,25
m1.mm/m110_10.mm,SimulatedAnnealing,500,33,35,9
m1.mm/m110_10.mm,HillClimbing,500,33,35,9
m1.mm/m110_10.mm,GeneticAlgorithm,1000,33,33,20
m1.mm/m110_10.mm,RandomSolver,500,33,33,21
m1.mm/m110_10.mm,RandomSolver,1000,33,33,24
m1.mm/m110_2.mm,TabuSearch,2500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,2500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,2500,40,40,30
m1.mm/m110_2.mm,HillClimbing,2500,40,42,32
m1.mm/m110_2.mm,RandomSolver,2500,40,40,30
m1.mm/m110_2.mm,TabuSearch,5000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,5000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,5000,40,40,30
m1.mm/m110_2.mm,HillClimbing,5000,40,42,32
m1.mm/m110_2.mm,TabuSearch,1000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,1000,40,40,30
m1.mm/m110_2.mm,TabuSearch,500,40,42,32
m1.mm/m110_2.mm,SimulatedAnnealing,1000,40,40,30
m1.mm/m110_2.mm,HillClimbing,1000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,500,40,40,30
m1.mm/m110_2.mm,HillClimbing,500,40,42,32
m1.mm/m110_2.mm,RandomSolver,500,40,40,30
m1.mm/m110_2.mm,RandomSolver,1000,40,40,30
m1.mm/m110_2.mm,RandomSolver,5000,40,40,30
m1.mm/m110_2.mm,TabuSearch,2500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,2500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,2500,40,40,30
m1.mm/m110_2.mm,HillClimbing,2500,40,42,32
m1.mm/m110_2.mm,RandomSolver,2500,40,40,30
m1.mm/m110_2.mm,TabuSearch,5000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,5000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,5000,40,40,30
m1.mm/m110_2.mm,TabuSearch,500,40,42,32
m1.mm/m110_2.mm,TabuSearch,1000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,500,40,40,30
m1.mm/m110_2.mm,HillClimbing,500,40,42,32
m1.mm/m110_2.mm,HillClimbing,5000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,1000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,1000,40,42,32
m1.mm/m110_2.mm,HillClimbing,1000,40,42,32
m1.mm/m110_2.mm,RandomSolver,500,40,40,30
m1.mm/m110_2.mm,RandomSolver,1000,40,40,30
m1.mm/m110_2.mm,RandomSolver,5000,40,40,30
m1.mm/m110_2.mm,TabuSearch,500,40,42,32
m1.mm/m110_2.mm,TabuSearch,1000,40,42,32
m1.mm/m110_2.mm,TabuSearch,2500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,500,40,40,30
m1.mm/m110_2.mm,HillClimbing,500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,1000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,1000,40,40,30
m1.mm/m110_2.mm,RandomSolver,500,40,40,30
m1.mm/m110_2.mm,HillClimbing,1000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,2500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,2500,40,40,30
m1.mm/m110_2.mm,RandomSolver,1000,40,40,30
m1.mm/m110_2.mm,HillClimbing,2500,40,42,32
m1.mm/m110_2.mm,TabuSearch,5000,40,42,32
m1.mm/m110_2.mm,HillClimbing,5000,40,42,32
m1.mm/m110_2.mm,SimulatedAnnealing,5000,40,40,30
m1.mm/m110_2.mm,RandomSolver,2500,40,40,30
m1.mm/m110_2.mm,GeneticAlgorithm,5000,40,40,30
m1.mm/m110_2.mm,RandomSolver,5000,40,40,30
m1.mm/m110_2.mm,TabuSearch,2500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,2500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,2500,40,40,30
m1.mm/m110_2.mm,HillClimbing,2500,40,42,32
m1.mm/m110_2.mm,RandomSolver,2500,40,40,30
m1.mm/m110_2.mm,TabuSearch,5000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,5000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,5000,40,40,30
m1.mm/m110_2.mm,HillClimbing,5000,40,42,32
m1.mm/m110_2.mm,TabuSearch,1000,40,42,32
m1.mm/m110_2.mm,TabuSearch,500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,1000,40,40,30
m1.mm/m110_2.mm,RandomSolver,5000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,1000,40,40,30
m1.mm/m110_2.mm,HillClimbing,500,40,42,32
m1.mm/m110_2.mm,HillClimbing,1000,40,42,32
m1.mm/m110_2.mm,RandomSolver,500,40,40,30
m1.mm/m110_2.mm,RandomSolver,1000,40,40,30
m1.mm/m110_2.mm,TabuSearch,2500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,2500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,2500,40,40,30
m1.mm/m110_2.mm,HillClimbing,2500,40,42,32
m1.mm/m110_2.mm,RandomSolver,2500,40,40,30
m1.mm/m110_2.mm,TabuSearch,5000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,5000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,5000,40,40,30
m1.mm/m110_2.mm,HillClimbing,5000,40,42,32
m1.mm/m110_2.mm,TabuSearch,1000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,1000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,1000,40,40,29
m1.mm/m110_2.mm,HillClimbing,1000,40,42,32
m1.mm/m110_2.mm,RandomSolver,1000,40,40,30
m1.mm/m110_2.mm,TabuSearch,500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,500,40,40,30
m1.mm/m110_2.mm,HillClimbing,500,40,42,32
m1.mm/m110_2.mm,RandomSolver,500,40,40,30
m1.mm/m110_2.mm,RandomSolver,5000,40,40,30
m1.mm/m110_2.mm,TabuSearch,2500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,2500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,2500,40,40,30
m1.mm/m110_2.mm,HillClimbing,2500,40,42,32
m1.mm/m110_2.mm,RandomSolver,2500,40,40,30
m1.mm/m110_2.mm,TabuSearch,5000,40,40,30
m1.mm/m110_2.mm,GeneticAlgorithm,5000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,5000,40,40,30
m1.mm/m110_2.mm,HillClimbing,5000,40,42,32
m1.mm/m110_2.mm,TabuSearch,1000,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,1000,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,1000,40,40,30
m1.mm/m110_2.mm,HillClimbing,1000,40,42,32
m1.mm/m110_2.mm,TabuSearch,500,40,42,32
m1.mm/m110_2.mm,GeneticAlgorithm,500,40,40,30
m1.mm/m110_2.mm,SimulatedAnnealing,500,40,40,30
m1.mm/m110_2.mm,RandomSolver,5000,40,40,30
m1.mm/m110_2.mm,HillClimbing,500,40,42,32
m1.mm/m110_2.mm,RandomSolver,1000,40,40,30
m1.mm/m110_2.mm,RandomSolver,500,40,40,30
m1.mm/m110_3.mm,TabuSearch,1000,28,28,24
m1.mm/m110_3.mm,TabuSearch,2500,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,1000,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,1000,28,28,19
m1.mm/m110_3.mm,HillClimbing,1000,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,2500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,2500,28,28,19
m1.mm/m110_3.mm,RandomSolver,1000,28,28,24
m1.mm/m110_3.mm,TabuSearch,500,28,28,24
m1.mm/m110_3.mm,HillClimbing,2500,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,500,28,28,19
m1.mm/m110_3.mm,HillClimbing,500,28,28,19
m1.mm/m110_3.mm,RandomSolver,500,28,28,23
m1.mm/m110_3.mm,TabuSearch,5000,28,28,24
m1.mm/m110_3.mm,RandomSolver,2500,28,28,24
m1.mm/m110_3.mm,HillClimbing,5000,28,28,19
m1.mm/m110_3.mm,SimulatedAnnealing,5000,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,5000,28,28,24
m1.mm/m110_3.mm,RandomSolver,5000,28,28,24
m1.mm/m110_3.mm,TabuSearch,1000,28,28,24
m1.mm/m110_3.mm,TabuSearch,2500,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,1000,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,1000,28,28,22
m1.mm/m110_3.mm,HillClimbing,1000,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,2500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,2500,28,28,19
m1.mm/m110_3.mm,RandomSolver,1000,28,28,24
m1.mm/m110_3.mm,TabuSearch,500,28,28,24
m1.mm/m110_3.mm,HillClimbing,2500,28,30,24
m1.mm/m110_3.mm,GeneticAlgorithm,500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,500,28,28,19
m1.mm/m110_3.mm,HillClimbing,500,28,28,19
m1.mm/m110_3.mm,RandomSolver,500,28,28,24
m1.mm/m110_3.mm,TabuSearch,5000,28,28,24
m1.mm/m110_3.mm,RandomSolver,2500,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,5000,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,5000,28,28,19
m1.mm/m110_3.mm,HillClimbing,5000,28,28,19
m1.mm/m110_3.mm,RandomSolver,5000,28,28,24
m1.mm/m110_3.mm,TabuSearch,2500,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,2500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,2500,28,28,19
m1.mm/m110_3.mm,HillClimbing,2500,28,28,19
m1.mm/m110_3.mm,RandomSolver,2500,28,28,24
m1.mm/m110_3.mm,TabuSearch,1000,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,1000,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,1000,28,28,19
m1.mm/m110_3.mm,TabuSearch,5000,28,28,24
m1.mm/m110_3.mm,HillClimbing,1000,28,28,19
m1.mm/m110_3.mm,RandomSolver,1000,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,5000,28,28,24
m1.mm/m110_3.mm,HillClimbing,5000,28,28,19
m1.mm/m110_3.mm,TabuSearch,500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,5000,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,500,28,28,19
m1.mm/m110_3.mm,HillClimbing,500,28,30,24
m1.mm/m110_3.mm,RandomSolver,500,28,28,24
m1.mm/m110_3.mm,RandomSolver,5000,28,28,24
m1.mm/m110_3.mm,TabuSearch,1000,28,28,24
m1.mm/m110_3.mm,TabuSearch,2500,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,1000,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,1000,28,28,19
m1.mm/m110_3.mm,HillClimbing,1000,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,2500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,2500,28,28,19
m1.mm/m110_3.mm,RandomSolver,1000,28,28,24
m1.mm/m110_3.mm,TabuSearch,500,28,28,24
m1.mm/m110_3.mm,HillClimbing,2500,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,500,28,28,19
m1.mm/m110_3.mm,HillClimbing,500,28,28,19
m1.mm/m110_3.mm,RandomSolver,500,28,28,24
m1.mm/m110_3.mm,TabuSearch,5000,28,28,24
m1.mm/m110_3.mm,RandomSolver,2500,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,5000,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,5000,28,28,19
m1.mm/m110_3.mm,HillClimbing,5000,28,28,19
m1.mm/m110_3.mm,RandomSolver,5000,28,28,24
m1.mm/m110_3.mm,TabuSearch,2500,28,28,24
m1.mm/m110_3.mm,TabuSearch,1000,28,28,24
m1.mm/m110_3.mm,GeneticAlgorithm,2500,28,28,24
m1.mm/m110_3.mm,SimulatedAnnealing,2500,28,28,19
m1.mm/m110_3.mm,GeneticAlgorithm,1000,28,28,24
